,ini_price,sicks,ranks,horse_items,dad_record,dad_rate,mom_record,mom_rate
108,,"['정치 2022/01/26', '우전지파행 2021/06/19', '좌전지파행 2021/05/22', '운동기질환 기타 2020/11/15', '우전지파행 2020/10/30', '우전지파행 2020/10/29', '우전지파행 2020/10/24', '운동기질환 기타 2019/09/21', '우전지파행 2019/09/07', '감기 2019/07/07', '감기 2019/07/06', '감기 2019/07/05', '운동기질환 기타 2017/10/22', '운동기질환 기타 2017/10/21', '인푸렌자예방접종 2017/09/27', '선역예방접종 2017/09/27', '좌전지파행 2017/08/02', '좌전지파행 2017/07/30', '좌전지파행 2017/07/29', '운동기질환 기타 2017/07/08', '감기 2017/03/15', '감기 2017/03/08', '감기 2017/03/06']","['제2 2023/01/08 ~ 현재', '제3 2022/09/04 ~ 2023/01/07', '제2 2022/02/27 ~ 2022/09/03', '제3 2022/01/01 ~ 2022/02/26', '제2 2021/03/27 ~ 2021/12/31', '제3 2019/10/06 ~ 2021/03/26', '제4 2018/12/23 ~ 2019/10/05', '제5 2018/08/26 ~ 2018/12/22', '제1 2017/05/20 ~ 2018/08/25', '미 2017/04/20 ~ 2017/05/19', '미 2017/02/15 ~ 2017/04/19']","['눈가면 2020/10/17~', '망사눈가면 2018/12/05~2020/10/17', '눈가면 2017/05/28~2018/01/03']",None,None,None,None
109,"20,000천원(개별)","['소화기 질환 기타 2021/10/30', '운동기질환 기타 2020/05/23', '운동기질환 기타 2020/05/22', '운동기질환 기타 2020/05/21', '운동기질환 기타 2018/12/08', '운동기질환 기타 2018/12/07', '우전지파행 2018/07/15', '운동기질환 기타 2018/06/28', '운동기질환 기타 2018/06/27', '운동기질환 기타 2018/06/18', '운동기질환 기타 2018/06/17', '우전지파행 2018/04/07', '우전지파행 2018/04/06', '우전지파행 2018/03/31', '소화기 질환 기타 2018/03/03', '감기 2018/01/21', '인푸렌자예방접종 2017/11/29', '선역예방접종 2017/11/29']","['제5 2022/01/01 ~ 현재', '제4 2020/11/08 ~ 2021/12/31', '제5 2020/01/01 ~ 2020/11/07', '제4 2018/08/26 ~ 2019/12/31', '제1 2018/01/20 ~ 2018/08/25', '미 2018/01/11 ~ 2018/01/19', '미 2017/11/29 ~ 2018/01/10']",[],21전 (4/2/1/2/0),단승 : 19.0%      복승 : 28.6%      연승 : 33.3%,None,None
110,,"['낭치 2017/05/07', '정치 2017/05/07']","['제5 2020/01/01 ~ 2020/07/22', '제4 2019/07/07 ~ 2019/12/31', '제5 2019/05/12 ~ 2019/07/06', '제4 2019/02/03 ~ 2019/05/11', '제5 2019/01/13 ~ 2019/02/02', '제4 2018/12/02 ~ 2019/01/12', '제5 2018/08/26 ~ 2018/12/01', '제1 2015/11/20 ~ 2018/08/25', '신 2015/11/12 ~ 2015/11/19', '미 2015/10/07 ~ 2015/11/11']","['망사눈가면 2017/12/24~', '구각자극판 2017/08/27~2018/12/16', '망사눈가면 2016/07/09~2017/02/19', '눈가면 2015/12/20~2016/07/10']",43전 (6/5/4/5/5),단승 : 14.0%      복승 : 25.6%      연승 : 34.9%,None,None
111,,"['기타임신검사(초음파) 2017/04/09', '낭치 2017/03/26', '정치 2017/03/26', '인푸렌자예방접종 2017/03/22', '선역예방접종 2017/03/22']","['제4 2018/09/30 ~ 2019/06/05', '제5 2018/08/26 ~ 2018/09/29', '제1 2017/05/27 ~ 2018/08/25', '신 2017/04/27 ~ 2017/05/26', '미 2017/03/22 ~ 2017/04/26']",[],2전 (2/0/0/0/0),단승 : 100.0%      복승 : 100.0%      연승 : 100.0%,29전 (8/4/2/5/4),단승 : 27.6%      복승 : 41.4%      연승 : 48.3%
112,,"['감기 2016/08/21', '감기 2016/08/20', '감기 2016/07/28', '감기 2016/07/27', '낭치 2016/07/14', '정치 2016/07/14']","['제5 2020/01/01 ~ 2020/04/01', '제4 2018/11/25 ~ 2019/12/31', '제5 2018/08/26 ~ 2018/11/24', '제1 2016/08/19 ~ 2018/08/25', '신 2016/08/04 ~ 2016/08/18', '미 2016/06/22 ~ 2016/08/03']","['망사눈가면 2018/09/09~', '눈가면 2016/08/14~2017/03/26']",2전 (2/0/0/0/0),단승 : 100.0%      복승 : 100.0%      연승 : 100.0%,42전 (3/6/2/8/5),단승 : 7.1%      복승 : 21.4%      연승 : 26.2%
113,,[],"['C2 2000/01/01 ~ 2001/05/07', 'C4 1999/11/22 ~ 1999/12/31', 'C5 1999/11/08 ~ 1999/11/21', 'C6 1999/09/13 ~ 1999/11/07', 'C7 1999/06/27 ~ 1999/09/12', '신 1999/05/12 ~ 1999/06/26', '미 1999/03/04 ~ 1999/05/11']","['이쁜이 (IPPEUNI) ~김호영', '고성동(8조) C2~26세', '17전 (2/4/0/1/4) 11.8%~35.3%']",None,None,None,None
114,,"['운동기질환 기타 2020/01/20', '운동기질환 기타 2020/01/19', '운동기인성 피로회복 2019/09/23', '좌전지파행 2019/09/23', '운동기질환 기타 2019/08/11', '운동기질환 기타 2019/08/10', '운동기질환 기타 2019/07/21', '운동기질환 기타 2019/06/23', '운동기질환 기타 2019/04/14', '운동기질환 기타 2019/04/13', '운동기질환 기타 2019/03/25', '운동기질환 기타 2019/03/24', '운동기질환 기타 2019/03/03', '운동기질환 기타 2019/03/02', '운동기질환 기타 2019/03/01', '운동기질환 기타 2019/02/17', '운동기질환 기타 2019/02/16', '운동기질환 기타 2019/02/03', '운동기질환 기타 2019/02/02', '운동기질환 기타 2019/01/20', '운동기질환 기타 2019/01/19', '운동기질환 기타 2018/12/30', '운동기질환 기타 2018/09/16', '우전지파행 2018/05/19', '우전지파행 2018/05/18', '우전지파행 2018/05/17', '우주두부 좌상 2018/04/27', '우주두부 좌상 2018/04/26', '우주두부 좌상 2018/04/25', '운동기질환 기타 2018/04/01', '운동기질환 기타 2018/03/25', '선역예방접종 2017/11/08', '좌전지파행 2017/08/27', '좌전지파행 2017/07/30', '좌전지파행 2017/07/29', '좌전지파행 2017/07/28', '좌전지파행 2017/07/23', '좌전지파행 2017/07/22', '좌전지파행 2017/07/20', '좌전지파행 2017/07/19', '좌전지파행 2017/07/16', '좌전지파행 2017/02/05', '좌전지파행 2017/01/15', '좌전지파행 2016/12/25', '좌전지파행 2016/12/24']","['한1 2017/05/07 ~ 2020/07/05', 'C2 2017/02/05 ~ 2017/05/06', 'C3 2016/12/09 ~ 2017/02/04', '신 2016/12/01 ~ 2016/12/08', '미 2016/10/26 ~ 2016/11/30']","['햇살처럼 (HAETSALCHEOREOM) 115~현태송', '김태준(6조) 한1~9세', '43전 (8/9/4/5/3) 18.6%~39.5%']",None,None,None,None
115,,"['좌전지파행 2022/11/06', '좌전지파행 2022/11/05', '운동기질환 기타 2022/10/12', '운동기질환 기타 2022/10/08', '운동기질환 기타 2022/09/08', '운동기질환 기타 2022/09/07', '운동기질환 기타 2022/09/04', '좌전지파행 2022/07/10', '좌전좌후지파행 2022/06/05', '좌전좌후지파행 2022/06/04', '좌둔부혈종 2022/06/03', '좌전좌후지파행 2022/06/03', '양전지파행 2022/04/17', '양전지파행 2022/03/30', '양전지파행 2022/03/27', '양전지파행 2022/01/29', '양전지파행 2021/12/05', '양전지파행 2021/12/04', '좌전지파행 2021/11/14', '좌전지파행 2021/11/13', '좌전지파행 2021/10/27', '좌전지파행 2021/10/24', '좌전지파행 2021/09/08', '좌전지파행 2021/09/05', '산통 2021/08/31', '좌전지파행 2021/08/08', '좌전지파행 2021/08/07', '좌전지파행 2021/07/18', '좌전지파행 2021/07/17', '운동기질환 기타 2021/03/07', '운동기질환 기타 2021/03/06', '운동기질환 기타 2021/01/24', '운동기질환 기타 2021/01/23', '운동기질환 기타 2021/01/10', '운동기질환 기타 2021/01/09', '운동기질환 기타 2020/12/13', '좌전지파행 2020/11/15', '산통 2020/10/10', '좌각막염 2020/08/13', '좌각막염 2020/08/12', '좌각막염 2020/08/11', '운동기질환 기타 2020/08/08', '운동기질환 기타 2020/08/07', '우전지파행 2020/07/12', '우전지파행 2020/07/11', '우전지파행 2020/06/27', '우전지파행 2020/06/26', '우전지파행 2020/06/25', '운동기질환 기타 2020/01/05', '운동기질환 기타 2019/12/16', '운동기질환 기타 2019/12/15', '운동기질환 기타 2019/12/14', '운동기질환 기타 2019/12/02', '운동기질환 기타 2019/12/01', '운동기질환 기타 2019/11/30', '운동기질환 기타 2019/11/11', '운동기질환 기타 2019/11/10', '운동기질환 기타 2019/11/09', '감기 2019/10/26', '감기 2019/10/25', '감기 2019/10/24', '감기 2019/10/23', '운동기질환 기타 2019/10/14', '운동기질환 기타 2019/10/13', '운동기질환 기타 2019/10/12', '우전지파행 2019/09/25', '우전지파행 2019/09/23', '우전지파행 2019/09/21', '운동기질환 기타 2019/08/17', '운동기질환 기타 2019/07/24', '운동기질환 기타 2019/07/21', '운동기질환 기타 2019/06/24', '운동기질환 기타 2019/06/23', '운동기질환 기타 2019/06/22', '운동기질환 기타 2019/06/10', '운동기질환 기타 2019/06/09', '운동기질환 기타 2019/06/08', '운동기질환 기타 2019/05/19', '운동기질환 기타 2019/05/18', '운동기질환 기타 2019/05/17', '운동기질환 기타 2019/02/03', '운동기질환 기타 2019/02/02', '운동기질환 기타 2019/01/12', '운동기질환 기타 2018/12/22', '운동기질환 기타 2018/12/01', '운동기질환 기타 2018/11/30', '운동기질환 기타 2018/11/12', '운동기질환 기타 2018/11/11', '운동기질환 기타 2018/11/10', '운동기질환 기타 2018/10/14', '운동기질환 기타 2018/10/13', '좌전지파행 2018/09/17', '좌전지파행 2018/09/16', '운동기질환 기타 2018/09/15', '운동기질환 기타 2018/09/02', '운동기질환 기타 2018/09/01', '운동기질환 기타 2018/07/15', '운동기질환 기타 2018/07/14', '운동기질환 기타 2018/06/25', '운동기질환 기타 2018/06/18', '운동기질환 기타 2018/06/17', '운동기질환 기타 2018/06/16', '운동기질환 기타 2018/05/27', '운동기질환 기타 2018/05/26', '운동기질환 기타 2018/05/13', '운동기질환 기타 2018/05/12', '운동기질환 기타 2018/05/11', '식이성 식욕부진 2018/04/29', '식이성 식욕부진 2018/04/28', '운동기질환 기타 2018/03/26', '운동기질환 기타 2018/02/11', '운동기질환 기타 2018/02/10', '운동기질환 기타 2017/11/25', '운동기질환 기타 2017/10/01', '운동기질환 기타 2017/09/30', '운동기질환 기타 2017/07/19', '운동기질환 기타 2017/07/16', '운동기질환 기타 2017/07/15', '운동기질환 기타 2017/06/28', '운동기질환 기타 2017/06/26', '운동기질환 기타 2017/06/25', '좌전지파행 2017/01/16', '양전지파행 2016/10/17', '양전지파행 2016/10/16', '우전지파행 2015/11/30', '우전지파행 2015/11/29', '감기 2015/10/09', '감기 2015/10/08', '감기 2015/10/07', '감기 2015/10/05']","['한1 2016/08/28 ~ 2022/12/21', '한2 2016/03/27 ~ 2016/08/27', '한3 2016/01/01 ~ 2016/03/26', '한4 2015/11/13 ~ 2015/12/31', '미 2015/10/29 ~ 2015/11/12', '미 2015/09/09 ~ 2015/10/28']","['두루 (DURU) 138~고상윤', '외부마(88조) 한1~10세', '73전 (19/12/11/4/4) 26.0%~42.5%']",None,None,None,None
116,,"['좌전지파행 2022/09/02', '좌전지파행 2022/08/28', '좌전지파행 2022/08/27', '좌전지파행 2022/05/12', '좌전지파행 2022/05/11', '좌전지파행 2022/05/07', '설사 2022/01/29', '좌전지파행 2022/01/29', '운동기질환 기타 2021/10/24', '운동기질환 기타 2021/10/23', '우전지파행 2021/09/05', '우전지파행 2021/09/04', '좌전지파행 2021/08/08', '좌전지파행 2021/08/07', '좌전지파행 2020/11/15', '운동기인성 피로회복 2020/06/27', '정치 2020/01/29', '소화기 질환 기타 2019/03/16', '소화기 질환 기타 2019/03/01', '운동기질환 기타 2019/02/16', '소화기 질환 기타 2018/09/16', '소화기 질환 기타 2018/07/08', '소화기 질환 기타 2018/06/10', '소화기 질환 기타 2018/05/12', '소화기 질환 기타 2018/03/04', '식이성 식욕부진 2018/02/28', '운동기질환 기타 2018/01/01', '운동기질환 기타 2017/12/31', '식이성 식욕부진 2017/07/16', '식이성 식욕부진 2017/04/13', '식이성 식욕부진 2017/03/25', '우전지파행 2017/01/23', '우전지파행 2017/01/22', '우전지파행 2017/01/21', '좌후 구절 열창 2016/12/19', '좌후 구절 열창 2016/12/18', '좌후 구절 열창 2016/12/16', '좌후 구절 열창 2016/12/09', '좌후 구절 열창 2016/12/08', '좌후 구절 열창 2016/12/07', '좌중족부찰과상 2016/10/08', '좌중족부찰과상 2016/10/07', '좌중족부찰과상 2016/10/06', '기타임신검사(초음파) 2016/09/25', '외상기타 2016/04/11', '외상기타 2016/04/10', '좌비절부찰과상 2016/03/24']","['한1 2016/10/23 ~ 2022/12/15', '한2 2016/06/19 ~ 2016/10/22', '한3 2016/05/20 ~ 2016/06/18', '미 2016/05/04 ~ 2016/05/19', '미 2015/06/25 ~ 2016/05/03']","['강력추천 (GANGNYEOKCHUCHEON) 126~문석현', '외부마(88조) 한1~10세', '90전 (10/14/8/14/10) 11.1%~26.7%']",None,None,None,None
117,"10,000천원(개별)","['좌전내측근위종자골중간부골절 2019/04/07', '정치 2019/03/08', '좌전지파행 2019/03/04', '좌전지파행 2019/03/03', '양후지파행 2019/02/08', '양후지파행 2019/02/07', '양후지파행 2019/02/04', '양후지파행 2019/02/03', '소화기 질환 기타 2019/01/17', '소화기 질환 기타 2019/01/13', '소화기 질환 기타 2019/01/12', '소화기 질환 기타 2018/11/25', '소화기 질환 기타 2018/11/24', '감기 2018/09/30', '감기 2018/09/29', '감기 2018/03/30', '감기 2018/03/29', '감기 2018/03/28', '기타임신검사(초음파) 2017/07/02', '낭치 2017/06/22', '정치 2017/06/22', '좌완슬부 찰과상 2017/06/19', '좌완슬부 찰과상 2017/06/18', '좌완슬부 찰과상 2017/06/16', '일본뇌염예방접종 2017/06/14', '선역예방접종 2017/06/14']","['한1 2017/12/31 ~ 2019/04/10', 'C2 2017/11/05 ~ 2017/12/30', 'C3 2017/08/26 ~ 2017/11/04', '신 2017/08/03 ~ 2017/08/25', '미 2017/06/14 ~ 2017/08/02']","['윈드러너 (WINDRUNNER) 95~배은정', '외부마(88조) 한1~8세', '26전 (5/4/1/7/1) 19.2%~34.6%']",None,None,None,None
118,,"['우후지파행 2021/04/24', '감기 2019/12/09', '감기 2019/12/08', '감기 2019/11/23', '감기 2019/11/22', '양전지파행 2019/07/14', '좌전지파행 2018/08/11', '좌전지파행 2018/08/10', '좌전지파행 2018/01/15', '좌전지파행 2018/01/14', '우전지파행 2017/04/26', '우전지파행 2017/04/24', '우전지파행 2017/04/23', '우전지파행 2016/12/19', '우전지파행 2016/11/21', '우전지파행 2016/11/20', '우전지파행 2016/11/14', '우전지파행 2016/11/13']","['한2 2020/08/16 ~ 2021/06/24', '한1 2018/11/18 ~ 2020/08/15', '한2 2018/10/21 ~ 2018/11/17', '한1 2017/06/04 ~ 2018/10/20', 'C2 2016/08/21 ~ 2017/06/03', 'C3 2016/06/18 ~ 2016/08/20', '신 2016/06/09 ~ 2016/06/17', '미 2016/03/24 ~ 2016/06/08']","['지인달사 (JIINDALSA) 69~송자민', '외부마(88조) 한2~10세', '60전 (3/8/6/6/8) 5.0%~18.3%']",None,None,None,None
119,,"['좌후지파행 2003/03/08', '산통 2002/09/14', '산통 2002/09/13', '예방접종(백신접종) 2002/08/08']","['C4 2002/12/14 ~ 2004/01/05', '신 2002/11/29 ~ 2002/12/13', '미 2002/08/08 ~ 2002/11/28']","[""진취 (CHINCH'WI) ~"", '윤덕상(20조) C4~23세', '8전 (1/1/1/1/1) 12.5%~25.0%']",None,None,None,None
120,,"['기타임신검사(초음파) 2022/03/20', '운동기질환 기타 2021/11/20', '운동기질환 기타 2021/11/19', '임신검사 2021/08/07', '좌전제1지골근위단이단성골연골염 2021/04/18', '좌전제골염 2021/04/18', '좌전제1지골근위단이단성골연골염 2021/04/17', '좌전제골염 2021/04/17', '좌전지파행 2021/03/07', '좌전지파행 2021/03/06', '좌전지파행 2021/03/05', '좌전지파행 2021/02/10', '좌전지파행 2021/02/07', '좌전지파행 2021/01/24', '좌전지파행 2021/01/23', '좌전지파행 2020/11/29', '좌전지파행 2020/11/28', '좌전지파행 2020/08/29', '좌전지파행 2020/08/28', '좌전지파행 2020/08/01', '좌전지파행 2020/07/31', '좌전지파행 2020/02/17', '좌전지파행 2020/02/16', '좌전지파행 2020/02/03', '좌전지파행 2020/02/02', '임신검사 2019/11/21', '좌전지파행 2019/08/04', '좌전지파행 2019/08/03', '좌전지파행 2019/07/18', '좌전지파행 2019/07/17', '양전지파행 2019/07/14', '운동기질환 기타 2019/04/01', '좌전지파행 2018/11/19', '좌전지파행 2018/11/18', '좌전지파행 2018/11/17', '운동기질환 기타 2018/10/29', '운동기질환 기타 2018/07/09', '운동기질환 기타 2018/07/08', '운동기질환 기타 2018/06/18', '운동기질환 기타 2018/06/17', '좌전지파행 2018/05/28', '좌전지파행 2018/05/27', '좌전지파행 2018/05/26', '좌전지파행 2018/04/29', '좌전지파행 2018/04/28', '좌전지파행 2018/04/15', '좌전지파행 2018/04/14', '산통 2018/03/24', '산통 2018/03/23', '산통 2018/03/22', '산통 2018/03/21', '좌전지파행 2018/03/12', '좌전지파행 2018/03/11', '좌전지파행 2018/03/10', '좌전지파행 2018/02/25', '좌전지파행 2018/02/24', '운동기질환 기타 2017/12/11', '운동기질환 기타 2017/12/10', '인푸렌자예방접종 2017/11/08', '선역예방접종 2017/11/08', '운동기질환 기타 2017/08/07', '운동기질환 기타 2017/08/06', '운동기질환 기타 2017/08/05', '좌전지파행 2017/07/23', '좌전지파행 2017/07/22', '좌전지파행 2017/07/21', '좌전지파행 2017/07/20', '좌전지파행 2017/06/29', '좌전지파행 2017/06/28', '좌전지파행 2017/06/26', '일본뇌염예방접종 2017/06/14', '선역예방접종 2017/06/14', '좌전지파행 2017/03/20', '운동기질환 기타 2017/03/10', '운동기질환 기타 2017/03/09', '좌전지파행 2017/02/27', '좌전지파행 2017/02/26', '좌전지파행 2017/02/24', '좌전지파행 2017/02/23', '인푸렌자예방접종 2017/02/22', '좌전지파행 2017/01/04', '좌전지파행 2017/01/02', '좌전지파행 2016/12/31', '좌전지파행 2016/12/12', '좌전지파행 2016/12/11', '좌전지파행 2016/11/30', '좌전지파행 2016/11/28', '좌전지파행 2016/11/27', '운동기질환 기타 2016/06/19', '운동기질환 기타 2016/06/18', '운동기질환 기타 2016/06/17', '좌전지파행 2016/06/05', '좌전지파행 2016/06/04', '좌전지파행 2016/06/03', '좌전지파행 2016/05/30', '좌전지파행 2016/05/29', '좌전지파행 2016/05/28', '좌전지파행 2015/08/24', '좌전지파행 2015/08/23', '좌전지파행 2015/08/22', '낭치 2015/07/19', '정치 2015/07/19', '외상기타 2015/07/10', '감기 2015/07/09', '외상기타 2015/07/09', '외상기타 2015/07/04']","['한1 2016/03/13 ~ 2022/12/30', '한2 2016/01/01 ~ 2016/03/12', '한3 2015/10/25 ~ 2015/12/31', '한4 2015/07/31 ~ 2015/10/24', '미 2015/07/23 ~ 2015/07/30', '미 2015/05/13 ~ 2015/07/22']","['선진공주 (SEONJINGONGJU) 91~양동우', '외부마(88조) 한1~11세', '79전 (5/13/7/7/8) 6.3%~22.8%']",None,None,None,None
121,,"['좌전지파행 2022/10/01', '좌전지파행 2022/09/30', '양전지파행 2022/07/24', '좌전지파행 2022/06/19', '좌전지파행 2022/06/18', '운동기질환 기타 2021/10/30', '좌전지파행 2021/07/11', '좌전지파행 2021/07/10', '우전지파행 2021/05/16', '우전지파행 2021/05/15', '우비절부 열창 2021/02/17', '우비절부 열창 2021/02/10', '좌후제관부 열창 2021/02/07', '우비절부 열창 2021/02/07', '좌후제관부 열창 2021/02/06', '우비절부 열창 2021/02/06', '좌후제관부 열창 2021/02/05', '우비절부 열창 2021/02/05', '우비절부 열창 2021/02/04', '좌후제관부 열창 2021/02/03', '우비절부 열창 2021/02/03', '우전지파행 2020/11/08', '우전지파행 2020/11/07', '우전지파행 2020/11/06', '소화기 질환 기타 2020/09/06', '운동기인성 피로회복 2020/09/01', '양후지교돌상 2020/03/14', '양후지교돌상 2020/03/13', '양후지교돌상 2020/03/12', '양후지교돌상 2020/02/24', '양후지교돌상 2020/02/23', '양후지교돌상 2020/02/22', '상순 열창 2019/08/30', '상순 열창 2019/08/29', '상순 열창 2019/08/27', '산통 2019/08/16', '산통 2019/08/15', '우전지파행 2019/06/23', '운동기질환 기타 2019/03/11', '운동기질환 기타 2019/03/10', '운동기질환 기타 2019/01/20', '우전지파행 2018/09/17', '우전지파행 2018/09/16', '우전지파행 2018/08/12', '낭치 2017/11/05', '정치 2017/11/05', '인푸렌자예방접종 2017/07/12', '일본뇌염예방접종 2017/07/12', '운동기질환 기타 2016/12/04', '기타임신검사(초음파) 2016/11/20', '우완슬부찰과상 2016/11/18']","['한1 2017/12/10 ~ 2022/12/21', '한2 2017/10/22 ~ 2017/12/09', '한3 2017/03/24 ~ 2017/10/21', '미 2017/03/16 ~ 2017/03/23', '미 2016/10/12 ~ 2017/03/15']","['신촌바람 (SINCHONBARAM) 98~송방원', '외부마(88조) 한1~9세', '80전 (7/1/10/11/9) 8.8%~10.0%']",None,None,None,None
122,,"['우전 제차탈락 2019/01/30', '우전 제차탈락 2019/01/28', '우전 제차탈락 2019/01/27', '우전지파행 2019/01/21', '우전지파행 2019/01/20', '우전지파행 2019/01/19', '우후지 부종 2018/12/03', '우후지 부종 2018/12/02', '우후지 부종 2018/12/01', '안상 2018/10/01', '안상 2018/09/30', '안상 2018/09/29', '안상 2018/09/28', '안상 2018/09/27', '안상 2018/09/26', '운동기질환 기타 2018/08/26', '운동기질환 기타 2018/08/25', '운동기질환 기타 2018/07/14', '우전지파행 2018/05/02', '우전지파행 2018/04/29', '우전지파행 2018/04/28', '우전지파행 2018/03/28', '우전지파행 2018/03/26', '우전지파행 2018/03/25', '우전지파행 2017/12/20', '우전지파행 2017/11/27', '우전지파행 2017/11/26', '우전지파행 2017/05/28', '우전지파행 2017/04/03', '우전지파행 2017/04/02', '우전지파행 2017/02/27', '우전지파행 2017/02/26', '우전지파행 2017/02/06', '우전지파행 2017/02/05', '운동기질환 기타 2017/01/05', '운동기질환 기타 2017/01/02', '우전지파행 2016/12/26', '우전지파행 2016/12/25', '우전지파행 2016/12/24', '식이성 식욕부진 2016/12/01', '우전지파행 2016/11/28', '우전지파행 2016/11/27', '우전지파행 2016/11/07', '우전지파행 2016/10/31', '우전지파행 2016/10/30', '우전지파행 2016/09/01', '우전지파행 2016/08/31', '우전지파행 2016/08/29', '우전지파행 2016/08/28', '우전지파행 2016/07/31', '우전지파행 2016/07/30', '우전지파행 2016/07/27', '우전지파행 2016/07/25', '우전지파행 2016/07/24', '운동기질환 기타 2016/06/22', '운동기질환 기타 2016/06/20', '운동기질환 기타 2016/06/19', '우전지파행 2016/06/02', '우전지파행 2016/06/01', '좌전지파행 2016/05/12', '좌전지파행 2016/05/11', '좌전지파행 2016/05/08', '좌전지파행 2016/03/21', '좌전지파행 2016/03/20', '감기 2016/02/29', '양전지파행 2016/02/28', '양전지파행 2016/02/27', '우전지파행 2016/01/11', '우전지파행 2016/01/10', '운동기질환 기타 2015/09/19', '우전지파행 2015/08/06', '우전지파행 2015/08/03', '우전지파행 2015/08/02', '우전지파행 2015/08/01', '우전지파행 2015/07/20', '우전지파행 2015/07/19', '우전지파행 2015/07/18', '좌전지파행 2015/05/04', '좌전지파행 2015/05/03', '좌전지파행 2015/04/01', '좌전지파행 2015/03/30', '좌전지파행 2015/03/29', '운동기질환 기타 2015/03/09', '좌전지파행 2015/03/08', '좌전지파행 2015/02/14', '좌전지파행 2015/02/13', '좌전지파행 2015/02/12', '양전지파행 2014/11/16', '좌전지파행 2014/11/01', '좌전지파행 2014/09/03', '좌전지파행 2014/08/31', '양중족부근위부굴건건초염 2014/07/30', '양중족부근위부굴건건초염 2014/07/27', '산통 2014/05/26', '우전 제차탈락 2014/05/12', '우전 제차탈락 2014/05/11', '좌견파행 2014/04/20', '좌견파행 2014/04/19', '좌견파행 2014/04/18', '좌전지파행 2014/04/13', '우전지파행 2013/06/09', '우전지파행 2013/06/08', '우전지파행 2013/06/07', '양후구절염 2012/07/15', '양후구절염 2012/07/14', '우후지파행 2012/07/13']","['한2 2018/08/26 ~ 2019/10/10', '한1 2016/01/01 ~ 2018/08/25', 'C1 2013/08/04 ~ 2015/12/31', 'C2 2012/10/28 ~ 2013/08/03', 'C3 2012/09/16 ~ 2012/10/27', 'C4 2012/08/24 ~ 2012/09/15', '신 2012/08/09 ~ 2012/08/23', '미 2012/06/27 ~ 2012/08/08']","['성불신동 (SEONGBULSINDONG) 64~나종용', '외부마(88조) 한2~13세', '108전 (9/10/13/21/16) 8.3%~17.6%']",None,None,None,None
